date,areaType,areaCode,areaName,newCasesBySpecimenDate
"2020-12-06",utla,E08000001,Bolton,52
"2020-12-05",utla,E08000001,Bolton,27
"2020-12-04",utla,E08000001,Bolton,73
"2020-12-03",utla,E08000001,Bolton,74
"2020-12-02",utla,E08000001,Bolton,67
"2020-10-26",utla,E08000035,Leeds,612
"2020-12-01",utla,E08000001,Bolton,98
"2020-10-25",utla,E08000035,Leeds,307
"2020-10-02",utla,E09000028,Southwark,27
"2020-10-24",utla,E08000035,Leeds,332
"2020-10-01",utla,E09000028,Southwark,31
"2020-09-30",utla,E09000028,Southwark,26
"2020-10-23",utla,E08000035,Leeds,456
"2020-09-29",utla,E09000028,Southwark,15
"2020-11-30",utla,E08000001,Bolton,89
"2020-09-28",utla,E09000028,Southwark,27
"2020-09-27",utla,E09000028,Southwark,17
"2020-10-22",utla,E08000035,Leeds,522
"2020-06-04",utla,E10000032,West Sussex,10
"2020-10-13",utla,S12000006,Dumfries and Galloway,25
"2020-06-03",utla,E10000032,West Sussex,13
"2020-06-02",utla,E10000032,West Sussex,14
"2020-12-11",utla,E08000004,Oldham,64
"2020-11-03",utla,E08000018,Rotherham,195
"2020-10-13",utla,E09000023,Lewisham,28
"2020-10-12",utla,E09000023,Lewisham,52
"2020-12-10",utla,E08000004,Oldham,70
"2020-06-01",utla,E10000032,West Sussex,28
"2020-10-11",utla,E09000023,Lewisham,15
"2020-05-31",utla,E10000032,West Sussex,19
"2020-12-09",utla,E08000004,Oldham,68
"2020-11-29",utla,E08000001,Bolton,46
"2020-09-07",utla,E09000031,Waltham Forest,9
"2020-11-28",utla,E08000001,Bolton,59
"2020-10-12",utla,S12000006,Dumfries and Galloway,23
"2020-10-11",utla,S12000006,Dumfries and Galloway,16
"2020-11-27",utla,E08000001,Bolton,84
"2020-10-10",utla,S12000006,Dumfries and Galloway,5
"2020-11-26",utla,E08000001,Bolton,79
"2020-11-25",utla,E08000001,Bolton,97
"2020-11-24",utla,E08000001,Bolton,109
"2020-11-23",utla,E08000001,Bolton,125
"2020-11-22",utla,E08000001,Bolton,85
"2020-11-21",utla,E08000001,Bolton,60
"2020-12-13",utla,E09000002,Barking and Dagenham,200
"2020-09-06",utla,E09000031,Waltham Forest,1
"2020-11-20",utla,E08000001,Bolton,156
"2020-10-21",utla,E08000035,Leeds,545
"2020-11-19",utla,E08000001,Bolton,116
"2020-09-05",utla,E09000031,Waltham Forest,8
"2020-12-12",utla,E09000002,Barking and Dagenham,168
"2020-12-31",utla,E06000015,Derby,226
"2020-12-11",utla,E09000002,Barking and Dagenham,236
"2020-12-30",utla,E06000015,Derby,246
"2020-12-10",utla,E09000002,Barking and Dagenham,210
"2020-12-29",utla,E06000015,Derby,307
"2020-12-28",utla,E06000015,Derby,187
"2020-12-09",utla,E09000002,Barking and Dagenham,166
"2020-12-27",utla,E06000015,Derby,134
"2020-12-08",utla,E09000002,Barking and Dagenham,136
"2020-12-07",utla,E09000002,Barking and Dagenham,124
"2020-11-23",utla,E08000036,Wakefield,142
"2020-12-06",utla,E09000002,Barking and Dagenham,123
"2020-11-22",utla,E08000036,Wakefield,112
"2020-11-21",utla,E08000036,Wakefield,116
"2020-11-20",utla,E08000036,Wakefield,136
"2020-05-30",utla,E10000032,West Sussex,14
"2020-09-26",utla,E09000028,Southwark,19
"2020-12-08",utla,E08000004,Oldham,54
"2020-05-29",utla,E10000032,West Sussex,9
"2020-09-25",utla,E09000028,Southwark,28
"2020-05-28",utla,E10000032,West Sussex,14
"2020-12-07",utla,E08000004,Oldham,72
"2020-05-27",utla,E10000032,West Sussex,15
"2020-12-06",utla,E08000004,Oldham,53
"2020-11-19",utla,E08000036,Wakefield,168
"2020-11-18",utla,E08000036,Wakefield,187
"2020-05-26",utla,E10000032,West Sussex,9
"2020-10-10",utla,E09000023,Lewisham,24
"2020-12-05",utla,E08000004,Oldham,38
"2020-11-17",utla,E08000036,Wakefield,192
"2020-11-16",utla,E08000036,Wakefield,223
"2020-11-15",utla,E08000036,Wakefield,169
"2020-12-05",utla,E09000002,Barking and Dagenham,97
"2020-12-04",utla,E08000004,Oldham,52
"2020-10-09",utla,E09000023,Lewisham,46
"2020-12-26",utla,E06000015,Derby,114
"2020-12-03",utla,E08000004,Oldham,45
"2020-12-02",utla,E08000004,Oldham,60
"2020-12-01",utla,E08000004,Oldham,79
"2020-10-08",utla,E09000023,Lewisham,36
"2020-03-22",utla,E06000027,Torbay,1
"2020-11-30",utla,E08000004,Oldham,60
"2020-03-21",utla,E06000027,Torbay,1
"2020-11-14",utla,E08000036,Wakefield,186
"2020-10-20",utla,E08000035,Leeds,548
"2020-03-20",utla,E06000027,Torbay,5
"2020-11-29",utla,E08000004,Oldham,35
"2021-01-02",utla,E06000014,York,180
"2020-11-28",utla,E08000004,Oldham,51
"2020-10-19",utla,E08000035,Leeds,598
"2020-11-27",utla,E08000004,Oldham,54
"2020-11-26",utla,E08000004,Oldham,82
"2020-11-13",utla,E08000036,Wakefield,202
"2020-10-18",utla,E08000035,Leeds,364
"2020-11-12",utla,E08000036,Wakefield,191
"2020-11-18",utla,E08000001,Bolton,139
"2020-10-17",utla,E08000035,Leeds,390
"2020-11-17",utla,E08000001,Bolton,122
"2020-03-19",utla,E06000027,Torbay,0
"2020-11-16",utla,E08000001,Bolton,171
"2020-03-18",utla,E06000027,Torbay,1
"2020-03-17",utla,E06000027,Torbay,1
"2021-01-01",utla,E06000014,York,102
"2020-12-31",utla,E06000014,York,157
"2020-11-11",utla,E08000036,Wakefield,257
"2020-12-30",utla,E06000014,York,193
"2020-12-29",utla,E06000014,York,226
"2020-11-10",utla,E08000036,Wakefield,262
"2020-10-16",utla,E08000035,Leeds,454
"2020-11-02",utla,E08000018,Rotherham,246
"2020-05-25",utla,E10000032,West Sussex,13
"2020-10-15",utla,E08000035,Leeds,472
"2020-10-14",utla,E08000035,Leeds,546
"2020-11-01",utla,E08000018,Rotherham,140
"2020-10-31",utla,E08000018,Rotherham,136
"2020-05-24",utla,E10000032,West Sussex,5
"2020-10-13",utla,E08000035,Leeds,472
"2020-05-23",utla,E10000032,West Sussex,7
"2020-10-30",utla,E08000018,Rotherham,215
"2020-10-12",utla,E08000035,Leeds,544
"2020-12-25",utla,E06000015,Derby,43
"2020-11-15",utla,E08000001,Bolton,119
"2020-12-24",utla,E06000015,Derby,89
"2020-12-23",utla,E06000015,Derby,100
"2020-11-14",utla,E08000001,Bolton,130
"2020-12-22",utla,E06000015,Derby,127
"2020-11-13",utla,E08000001,Bolton,188
"2020-11-12",utla,E08000001,Bolton,170
"2020-11-11",utla,E08000001,Bolton,205
"2020-10-07",utla,E09000023,Lewisham,41
"2020-10-06",utla,E09000023,Lewisham,38
"2020-10-05",utla,E09000023,Lewisham,29
"2020-05-22",utla,E10000032,West Sussex,17
"2020-10-04",utla,E09000023,Lewisham,24
"2020-10-03",utla,E09000023,Lewisham,23
"2020-11-10",utla,E08000001,Bolton,208
"2020-10-02",utla,E09000023,Lewisham,30
"2020-11-25",utla,E08000004,Oldham,96
"2020-09-24",utla,E09000028,Southwark,17
"2020-03-16",utla,E06000027,Torbay,1
"2020-10-01",utla,E09000023,Lewisham,36
"2020-09-30",utla,E09000023,Lewisham,30
"2020-03-15",utla,E06000027,Torbay,1
"2020-09-29",utla,E09000023,Lewisham,15
"2020-03-14",utla,E06000027,Torbay,0
"2020-03-13",utla,E06000027,Torbay,0
"2020-03-12",utla,E06000027,Torbay,0
"2020-12-04",utla,E09000002,Barking and Dagenham,85
"2020-12-21",utla,E06000015,Derby,120
"2020-12-20",utla,E06000015,Derby,90
"2020-12-03",utla,E09000002,Barking and Dagenham,91
"2020-12-19",utla,E06000015,Derby,78
"2020-12-02",utla,E09000002,Barking and Dagenham,125
"2020-12-01",utla,E09000002,Barking and Dagenham,90
"2020-11-30",utla,E09000002,Barking and Dagenham,110
"2020-10-09",utla,S12000006,Dumfries and Galloway,35
"2020-10-29",utla,E08000018,Rotherham,196
"2020-10-28",utla,E08000018,Rotherham,211
"2020-10-27",utla,E08000018,Rotherham,228
"2020-10-26",utla,E08000018,Rotherham,263
"2020-05-21",utla,E10000032,West Sussex,17
"2020-09-23",utla,E09000028,Southwark,29
"2020-10-25",utla,E08000018,Rotherham,149
"2020-09-22",utla,E09000028,Southwark,22
"2020-10-24",utla,E08000018,Rotherham,166
"2020-05-20",utla,E10000032,West Sussex,14
"2020-10-08",utla,S12000006,Dumfries and Galloway,26
"2020-09-21",utla,E09000028,Southwark,19
"2020-05-19",utla,E10000032,West Sussex,33
"2020-10-07",utla,S12000006,Dumfries and Galloway,12
"2020-03-11",utla,E06000027,Torbay,0
"2020-09-20",utla,E09000028,Southwark,15
"2020-10-06",utla,S12000006,Dumfries and Galloway,21
"2020-03-10",utla,E06000027,Torbay,0
"2020-09-19",utla,E09000028,Southwark,13
"2020-03-09",utla,E06000027,Torbay,0
"2020-09-18",utla,E09000028,Southwark,18
"2020-10-05",utla,S12000006,Dumfries and Galloway,8
"2020-12-28",utla,E06000014,York,134
"2020-10-04",utla,S12000006,Dumfries and Galloway,4
"2020-03-08",utla,E06000027,Torbay,0
"2020-12-27",utla,E06000014,York,133
"2020-12-26",utla,E06000014,York,104
"2020-05-18",utla,E10000032,West Sussex,29
"2020-05-17",utla,E10000032,West Sussex,5
"2020-12-18",utla,E06000015,Derby,87
"2020-05-16",utla,E10000032,West Sussex,13
"2020-05-15",utla,E10000032,West Sussex,19
"2020-05-14",utla,E10000032,West Sussex,21
"2020-12-25",utla,E06000014,York,35
"2020-05-13",utla,E10000032,West Sussex,41
"2020-12-24",utla,E06000014,York,82
"2020-11-09",utla,E08000036,Wakefield,363
"2020-11-24",utla,E08000004,Oldham,82
"2020-11-08",utla,E08000036,Wakefield,216
"2020-11-07",utla,E08000036,Wakefield,195
"2020-11-06",utla,E08000036,Wakefield,263
"2020-12-17",utla,E06000015,Derby,74
"2020-11-29",utla,E09000002,Barking and Dagenham,80
"2020-12-16",utla,E06000015,Derby,105
"2020-11-28",utla,E09000002,Barking and Dagenham,64
"2020-12-15",utla,E06000015,Derby,101
"2020-11-27",utla,E09000002,Barking and Dagenham,96
"2020-11-09",utla,E08000001,Bolton,224
"2020-11-23",utla,E08000004,Oldham,122
"2020-11-08",utla,E08000001,Bolton,149
"2020-11-26",utla,E09000002,Barking and Dagenham,75
"2020-11-22",utla,E08000004,Oldham,55
"2020-11-07",utla,E08000001,Bolton,152
"2020-12-14",utla,E06000015,Derby,106
"2020-09-28",utla,E09000023,Lewisham,26
"2020-12-13",utla,E06000015,Derby,82
"2020-11-25",utla,E09000002,Barking and Dagenham,91
"2020-10-03",utla,S12000006,Dumfries and Galloway,7
"2020-09-27",utla,E09000023,Lewisham,20
"2020-12-12",utla,E06000015,Derby,50
"2020-12-11",utla,E06000015,Derby,72
"2020-09-26",utla,E09000023,Lewisham,15
"2020-10-23",utla,E08000018,Rotherham,174
"2020-11-24",utla,E09000002,Barking and Dagenham,78
"2020-10-22",utla,E08000018,Rotherham,190
"2020-10-21",utla,E08000018,Rotherham,218
"2020-11-23",utla,E09000002,Barking and Dagenham,89
"2020-03-07",utla,E06000027,Torbay,2
"2020-03-06",utla,E06000027,Torbay,1
"2020-11-22",utla,E09000002,Barking and Dagenham,54
"2020-03-05",utla,E06000027,Torbay,0
"2020-11-21",utla,E09000002,Barking and Dagenham,70
"2020-09-17",utla,E09000028,Southwark,13
"2020-03-04",utla,E06000027,Torbay,0
"2020-11-20",utla,E09000002,Barking and Dagenham,70
"2020-09-16",utla,E09000028,Southwark,12
"2020-09-15",utla,E09000028,Southwark,8
"2020-09-14",utla,E09000028,Southwark,9
"2020-11-19",utla,E09000002,Barking and Dagenham,87
"2020-11-18",utla,E09000002,Barking and Dagenham,79
"2020-11-17",utla,E09000002,Barking and Dagenham,90
"2020-11-16",utla,E09000002,Barking and Dagenham,104
"2020-12-23",utla,E06000014,York,89
"2020-12-22",utla,E06000014,York,102
"2020-09-13",utla,E09000028,Southwark,1
"2020-10-11",utla,E08000035,Leeds,290
"2020-09-12",utla,E09000028,Southwark,3
"2020-09-11",utla,E09000028,Southwark,10
"2020-09-10",utla,E09000028,Southwark,13
"2020-09-09",utla,E09000028,Southwark,13
"2020-10-10",utla,E08000035,Leeds,403
"2020-10-09",utla,E08000035,Leeds,403
"2020-10-08",utla,E08000035,Leeds,602
"2020-10-07",utla,E08000035,Leeds,602
"2020-09-25",utla,E09000023,Lewisham,19
"2020-09-04",utla,E09000031,Waltham Forest,5
"2020-09-24",utla,E09000023,Lewisham,17
"2020-09-23",utla,E09000023,Lewisham,17
"2020-09-22",utla,E09000023,Lewisham,8
"2020-11-15",utla,E09000002,Barking and Dagenham,60
"2020-10-02",utla,S12000006,Dumfries and Galloway,6
"2020-12-10",utla,E06000015,Derby,93
"2020-12-09",utla,E06000015,Derby,81
"2020-12-08",utla,E06000015,Derby,67
"2020-12-07",utla,E06000015,Derby,93
"2020-12-06",utla,E06000015,Derby,51
"2020-12-05",utla,E06000015,Derby,42
"2020-12-04",utla,E06000015,Derby,54
"2020-03-03",utla,E06000027,Torbay,0
"2020-11-21",utla,E08000004,Oldham,93
"2020-03-02",utla,E06000027,Torbay,4
"2020-11-20",utla,E08000004,Oldham,116
"2020-11-19",utla,E08000004,Oldham,104
"2020-09-03",utla,E09000031,Waltham Forest,16
"2020-11-06",utla,E08000001,Bolton,208
"2020-10-20",utla,E08000018,Rotherham,229
"2020-09-02",utla,E09000031,Waltham Forest,7
"2020-11-05",utla,E08000001,Bolton,199
"2020-09-01",utla,E09000031,Waltham Forest,7
"2020-05-12",utla,E10000032,West Sussex,38
"2020-05-11",utla,E10000032,West Sussex,48
"2020-08-31",utla,E09000031,Waltham Forest,5
"2020-05-10",utla,E10000032,West Sussex,23
"2020-08-30",utla,E09000031,Waltham Forest,5
"2020-05-09",utla,E10000032,West Sussex,19
"2020-08-29",utla,E09000031,Waltham Forest,0
"2020-08-28",utla,E09000031,Waltham Forest,9
"2020-09-21",utla,E09000023,Lewisham,11
"2020-11-04",utla,E08000001,Bolton,214
"2020-08-27",utla,E09000031,Waltham Forest,11
"2020-09-20",utla,E09000023,Lewisham,10
"2020-11-03",utla,E08000001,Bolton,252
"2020-08-26",utla,E09000031,Waltham Forest,8
"2020-08-25",utla,E09000031,Waltham Forest,4
"2020-09-19",utla,E09000023,Lewisham,8
"2020-08-24",utla,E09000031,Waltham Forest,6
"2020-11-02",utla,E08000001,Bolton,296
"2020-10-19",utla,E08000018,Rotherham,246
"2020-09-18",utla,E09000023,Lewisham,8
"2020-11-01",utla,E08000001,Bolton,172
"2020-10-31",utla,E08000001,Bolton,222
"2020-11-14",utla,E09000002,Barking and Dagenham,55
"2020-10-01",utla,S12000006,Dumfries and Galloway,11
"2020-12-03",utla,E06000015,Derby,58
"2020-11-13",utla,E09000002,Barking and Dagenham,78
"2020-09-30",utla,S12000006,Dumfries and Galloway,7
"2020-12-02",utla,E06000015,Derby,66
"2020-12-01",utla,E06000015,Derby,55
"2020-11-12",utla,E09000002,Barking and Dagenham,73
"2020-11-11",utla,E09000002,Barking and Dagenham,111
"2020-11-10",utla,E09000002,Barking and Dagenham,91
"2020-09-29",utla,S12000006,Dumfries and Galloway,7
"2020-11-09",utla,E09000002,Barking and Dagenham,94
"2020-11-04",utla,E08000036,Wakefield,263
"2020-10-30",utla,E08000001,Bolton,218
"2020-11-08",utla,E09000002,Barking and Dagenham,23
"2020-11-03",utla,E08000036,Wakefield,277
"2020-12-21",utla,E06000014,York,82
"2020-12-20",utla,E06000014,York,68
"2020-12-19",utla,E06000014,York,41
"2020-12-18",utla,E06000014,York,43
"2020-12-17",utla,E06000014,York,34
"2020-12-16",utla,E06000014,York,42
"2020-12-15",utla,E06000014,York,48
"2020-05-08",utla,E10000032,West Sussex,35
"2020-12-14",utla,E06000014,York,26
"2020-11-18",utla,E08000004,Oldham,164
"2020-05-07",utla,E10000032,West Sussex,57
"2020-10-29",utla,E08000001,Bolton,206
"2020-12-13",utla,E06000014,York,31
"2020-12-12",utla,E06000014,York,18
"2020-09-07",utla,E09000028,Southwark,16
"2020-10-18",utla,E08000018,Rotherham,118
"2020-09-06",utla,E09000028,Southwark,5
"2020-10-17",utla,E08000018,Rotherham,155
"2020-10-06",utla,E08000035,Leeds,633
"2020-10-05",utla,E08000035,Leeds,576
"2020-11-07",utla,E09000002,Barking and Dagenham,55
"2020-10-04",utla,E08000035,Leeds,435
"2020-10-03",utla,E08000035,Leeds,487
"2020-11-06",utla,E09000002,Barking and Dagenham,78
"2020-11-05",utla,E09000002,Barking and Dagenham,87
"2020-11-30",utla,E06000015,Derby,63
"2020-11-29",utla,E06000015,Derby,40
"2020-10-02",utla,E08000035,Leeds,649
"2020-11-28",utla,E06000015,Derby,28
"2020-11-27",utla,E06000015,Derby,37
"2020-10-01",utla,E08000035,Leeds,692
"2020-11-04",utla,E09000002,Barking and Dagenham,78
"2020-09-30",utla,E08000035,Leeds,551
"2020-11-03",utla,E09000002,Barking and Dagenham,72
"2020-11-02",utla,E08000036,Wakefield,340
"2020-11-02",utla,E09000002,Barking and Dagenham,87
"2020-09-29",utla,E08000035,Leeds,463
"2020-09-28",utla,E08000035,Leeds,396
"2020-05-06",utla,E10000032,West Sussex,48
"2020-09-27",utla,E08000035,Leeds,331
"2020-11-17",utla,E08000004,Oldham,155
"2020-09-26",utla,E08000035,Leeds,267
"2020-11-16",utla,E08000004,Oldham,186
"2020-09-25",utla,E08000035,Leeds,197
"2020-11-15",utla,E08000004,Oldham,109
"2020-11-14",utla,E08000004,Oldham,125
"2020-09-17",utla,E09000023,Lewisham,9
"2020-11-13",utla,E08000004,Oldham,154
"2020-09-16",utla,E09000023,Lewisham,12
"2020-09-15",utla,E09000023,Lewisham,9
"2020-09-14",utla,E09000023,Lewisham,10
"2020-11-12",utla,E08000004,Oldham,160
"2020-08-23",utla,E09000031,Waltham Forest,1
"2020-09-13",utla,E09000023,Lewisham,3
"2020-11-11",utla,E08000004,Oldham,224
"2020-09-12",utla,E09000023,Lewisham,5
"2020-10-16",utla,E08000018,Rotherham,136
"2020-08-22",utla,E09000031,Waltham Forest,3
"2020-09-05",utla,E09000028,Southwark,12
"2020-09-04",utla,E09000028,Southwark,11
"2020-09-03",utla,E09000028,Southwark,7
"2020-08-21",utla,E09000031,Waltham Forest,4
"2020-09-02",utla,E09000028,Southwark,13
"2020-09-01",utla,E09000028,Southwark,13
"2020-08-20",utla,E09000031,Waltham Forest,4
"2020-08-31",utla,E09000028,Southwark,2
"2020-08-19",utla,E09000031,Waltham Forest,0
"2020-11-26",utla,E06000015,Derby,66
"2020-08-18",utla,E09000031,Waltham Forest,8
"2020-08-17",utla,E09000031,Waltham Forest,8
"2020-11-25",utla,E06000015,Derby,91
"2020-08-16",utla,E09000031,Waltham Forest,3
"2020-11-01",utla,E09000002,Barking and Dagenham,32
"2020-08-15",utla,E09000031,Waltham Forest,2
"2020-08-14",utla,E09000031,Waltham Forest,6
"2020-08-13",utla,E09000031,Waltham Forest,4
"2020-08-12",utla,E09000031,Waltham Forest,5
"2020-11-01",utla,E08000036,Wakefield,191
"2020-10-31",utla,E08000036,Wakefield,163
"2020-09-11",utla,E09000023,Lewisham,9
"2020-12-11",utla,E06000014,York,20
"2020-09-24",utla,E08000035,Leeds,260
"2020-12-10",utla,E06000014,York,14
"2020-10-15",utla,E08000018,Rotherham,137
"2020-05-05",utla,E10000032,West Sussex,50
"2020-10-14",utla,E08000018,Rotherham,166
"2020-10-13",utla,E08000018,Rotherham,137
"2020-09-23",utla,E08000035,Leeds,151
"2020-09-28",utla,S12000006,Dumfries and Galloway,13
"2020-08-11",utla,E09000031,Waltham Forest,11
"2020-09-27",utla,S12000006,Dumfries and Galloway,3
"2020-11-10",utla,E08000004,Oldham,229
"2020-08-30",utla,E09000028,Southwark,3
"2020-11-09",utla,E08000004,Oldham,259
"2020-08-29",utla,E09000028,Southwark,3
"2020-11-08",utla,E08000004,Oldham,166
"2020-08-10",utla,E09000031,Waltham Forest,8
"2020-08-28",utla,E09000028,Southwark,9
"2020-11-07",utla,E08000004,Oldham,170
"2020-08-27",utla,E09000028,Southwark,5
"2020-11-24",utla,E06000015,Derby,86
"2020-08-09",utla,E09000031,Waltham Forest,0
"2020-11-06",utla,E08000004,Oldham,227
"2020-08-26",utla,E09000028,Southwark,4
"2020-11-23",utla,E06000015,Derby,83
"2020-11-05",utla,E08000004,Oldham,245
"2020-09-22",utla,E08000035,Leeds,195
"2020-11-22",utla,E06000015,Derby,61
"2020-11-21",utla,E06000015,Derby,53
"2020-08-08",utla,E09000031,Waltham Forest,0
"2020-11-20",utla,E06000015,Derby,73
"2020-11-04",utla,E08000004,Oldham,281
"2020-08-07",utla,E09000031,Waltham Forest,2
"2020-11-03",utla,E08000004,Oldham,279
"2020-11-02",utla,E08000004,Oldham,409
"2020-08-06",utla,E09000031,Waltham Forest,6
"2020-11-01",utla,E08000004,Oldham,177
"2020-08-05",utla,E09000031,Waltham Forest,4
"2020-05-04",utla,E10000032,West Sussex,57
"2020-10-31",utla,E08000004,Oldham,193
"2020-05-03",utla,E10000032,West Sussex,49
"2020-10-30",utla,E08000004,Oldham,314
"2020-08-04",utla,E09000031,Waltham Forest,3
"2020-05-02",utla,E10000032,West Sussex,32
"2020-05-01",utla,E10000032,West Sussex,64
"2020-08-03",utla,E09000031,Waltham Forest,4
"2020-09-21",utla,E08000035,Leeds,141
"2020-04-30",utla,E10000032,West Sussex,76
"2020-09-20",utla,E08000035,Leeds,160
"2020-09-19",utla,E08000035,Leeds,153
"2020-04-29",utla,E10000032,West Sussex,75
"2020-10-27",utla,E08000001,Bolton,239
"2020-09-18",utla,E08000035,Leeds,128
"2020-04-28",utla,E10000032,West Sussex,72
"2020-04-27",utla,E10000032,West Sussex,58
"2020-09-17",utla,E08000035,Leeds,132
"2020-09-16",utla,E08000035,Leeds,135
"2020-08-02",utla,E09000031,Waltham Forest,1
"2020-08-01",utla,E09000031,Waltham Forest,1
"2020-08-25",utla,E09000028,Southwark,2
"2020-08-24",utla,E09000028,Southwark,11
"2020-08-23",utla,E09000028,Southwark,6
"2020-12-09",utla,E06000014,York,25
"2020-08-22",utla,E09000028,Southwark,4
"2020-08-21",utla,E09000028,Southwark,8
"2020-10-30",utla,E08000036,Wakefield,252
"2020-08-20",utla,E09000028,Southwark,13
"2020-08-19",utla,E09000028,Southwark,7
"2020-08-18",utla,E09000028,Southwark,6
"2020-09-26",utla,S12000006,Dumfries and Galloway,10
"2020-10-12",utla,E08000018,Rotherham,171
"2020-11-19",utla,E06000015,Derby,97
"2020-11-18",utla,E06000015,Derby,112
"2020-10-31",utla,E09000002,Barking and Dagenham,31
"2020-11-17",utla,E06000015,Derby,116
"2020-11-16",utla,E06000015,Derby,151
"2020-08-17",utla,E09000028,Southwark,9
"2020-08-16",utla,E09000028,Southwark,8
"2020-08-15",utla,E09000028,Southwark,6
"2020-08-14",utla,E09000028,Southwark,8
"2020-08-13",utla,E09000028,Southwark,5
"2020-10-30",utla,E09000002,Barking and Dagenham,48
"2020-11-15",utla,E06000015,Derby,85
"2020-11-14",utla,E06000015,Derby,114
"2020-10-29",utla,E09000002,Barking and Dagenham,62
"2020-04-26",utla,E10000032,West Sussex,41
"2020-11-13",utla,E06000015,Derby,130
"2020-04-25",utla,E10000032,West Sussex,49
"2020-09-15",utla,E08000035,Leeds,118
"2020-04-24",utla,E10000032,West Sussex,60
"2020-09-25",utla,S12000006,Dumfries and Galloway,6
"2020-09-24",utla,S12000006,Dumfries and Galloway,8
"2020-09-23",utla,S12000006,Dumfries and Galloway,1
"2020-09-22",utla,S12000006,Dumfries and Galloway,11
"2020-08-12",utla,E09000028,Southwark,3
"2020-07-31",utla,E09000031,Waltham Forest,1
"2020-10-29",utla,E08000004,Oldham,245
"2020-07-30",utla,E09000031,Waltham Forest,2
"2020-07-29",utla,E09000031,Waltham Forest,0
"2020-10-28",utla,E08000004,Oldham,265
"2020-07-28",utla,E09000031,Waltham Forest,2
"2020-10-27",utla,E08000004,Oldham,273
"2020-07-27",utla,E09000031,Waltham Forest,1
"2020-10-26",utla,E08000004,Oldham,281
"2020-07-26",utla,E09000031,Waltham Forest,1
"2020-10-11",utla,E08000018,Rotherham,88
"2020-10-26",utla,E08000001,Bolton,289
"2020-10-25",utla,E08000001,Bolton,191
"2020-10-24",utla,E08000001,Bolton,170
"2020-12-08",utla,E06000014,York,14
"2020-12-07",utla,E06000014,York,24
"2020-12-06",utla,E06000014,York,20
"2021-01-22",utla,E06000032,Luton,166
"2020-10-01",utla,E06000032,Luton,19
"2020-09-21",utla,S12000006,Dumfries and Galloway,2
"2020-09-10",utla,E09000023,Lewisham,6
"2020-10-25",utla,E08000004,Oldham,178
"2020-04-23",utla,E10000032,West Sussex,74
"2020-10-28",utla,E09000002,Barking and Dagenham,72
"2020-10-27",utla,E09000002,Barking and Dagenham,45
"2020-10-26",utla,E09000002,Barking and Dagenham,65
"2020-04-22",utla,E10000032,West Sussex,50
"2020-04-21",utla,E10000032,West Sussex,54
"2020-10-25",utla,E09000002,Barking and Dagenham,34
"2020-09-14",utla,E08000035,Leeds,101
"2020-10-24",utla,E09000002,Barking and Dagenham,44
"2020-09-13",utla,E08000035,Leeds,64
"2020-10-23",utla,E09000002,Barking and Dagenham,50
"2020-08-11",utla,E09000028,Southwark,0
"2020-10-22",utla,E09000002,Barking and Dagenham,37
"2020-08-10",utla,E09000028,Southwark,7
"2020-08-09",utla,E09000028,Southwark,2
"2020-08-08",utla,E09000028,Southwark,4
"2020-10-21",utla,E09000002,Barking and Dagenham,50
"2020-10-20",utla,E09000002,Barking and Dagenham,60
"2020-10-19",utla,E09000002,Barking and Dagenham,50
"2021-02-12",utla,E06000052,Cornwall and Isles of Scilly,11
"2020-10-18",utla,E09000002,Barking and Dagenham,40
"2020-10-17",utla,E09000002,Barking and Dagenham,24
"2020-10-16",utla,E09000002,Barking and Dagenham,37
"2020-10-24",utla,E08000004,Oldham,179
"2020-08-07",utla,E09000028,Southwark,6
"2020-08-06",utla,E09000028,Southwark,2
"2020-11-12",utla,E06000015,Derby,150
"2020-10-23",utla,E08000004,Oldham,225
"2020-11-11",utla,E06000015,Derby,157
"2020-10-22",utla,E08000004,Oldham,252
"2020-10-21",utla,E08000004,Oldham,274
"2020-10-20",utla,E08000004,Oldham,271
"2020-10-19",utla,E08000004,Oldham,259
"2020-12-05",utla,E06000014,York,21
"2020-08-05",utla,E09000028,Southwark,2
"2020-08-04",utla,E09000028,Southwark,4
"2020-07-25",utla,E09000031,Waltham Forest,2
"2020-08-03",utla,E09000028,Southwark,0
"2020-09-01",utla,E06000032,Luton,12
"2020-07-24",utla,E09000031,Waltham Forest,1
"2020-10-18",utla,E08000004,Oldham,134
"2020-09-09",utla,E09000023,Lewisham,9
"2020-09-08",utla,E09000023,Lewisham,13
"2020-08-24",utla,E06000032,Luton,3
"2020-09-12",utla,E08000035,Leeds,76
"2020-09-07",utla,E09000023,Lewisham,10
"2020-10-23",utla,E08000001,Bolton,232
"2020-09-11",utla,E08000035,Leeds,120
"2020-09-06",utla,E09000023,Lewisham,4
"2020-10-22",utla,E08000001,Bolton,212
"2021-02-11",utla,E06000052,Cornwall and Isles of Scilly,31
"2020-09-05",utla,E09000023,Lewisham,4
"2020-09-10",utla,E08000035,Leeds,112
"2021-02-10",utla,E06000052,Cornwall and Isles of Scilly,42
"2021-02-09",utla,E06000052,Cornwall and Isles of Scilly,47
"2020-09-09",utla,E08000035,Leeds,87
"2021-02-08",utla,E06000052,Cornwall and Isles of Scilly,85
"2021-02-07",utla,E06000052,Cornwall and Isles of Scilly,58
"2020-10-21",utla,E08000001,Bolton,274
